venue,venue_id,reviews,user_id,user_name,ratings
Flavor,L5MBjzr9JmJ-uA7NNh1uGA,Really enjoyed our lunch here. Good vibe at the bar and a good selection of local beer. The place really fills up so be sure to get here early. The lobster...,5pc98BVnSXsuVI9KMUjSMw,Dede C.,4.0
Flavor,L5MBjzr9JmJ-uA7NNh1uGA,Visiting Sydney yesterday n found Governors pub. Nice restaurant on the Sydney waterfront. We were on a waitlist so strolled around n saw the big...,GqGeplddWFcanjqaYDNFfw,Antoinette S.,4.0
Flavor,L5MBjzr9JmJ-uA7NNh1uGA,Lovely spot especially if you sit on the deck with a great view on the ocean! We enjoyed starting with freshly local oysters accompanied with Tidal bay...,g34Qcj06LmCDhKzksfVNJA,Joe S.,4.0
Doktor Luke's,_ubXj_ay9eofHo039eTUuw,Fun little cafe at the cruise port with beautiful views and delicious food. The service was friendly and efficient.  The fish and chips were super fresh and...,nlFQxDni7v8KBXojeL2zig,Erica S.,5.0
Doktor Luke's,_ubXj_ay9eofHo039eTUuw,A bit pricey but very good food. Too bad the crabcakes aren't on the appetizer menu anymore.,ylGn0bFOSGpymDlRYAaa9g,Iris J.,5.0
Doktor Luke's,_ubXj_ay9eofHo039eTUuw,"An unexpected surprise next to the Cruise terminal.  Great food/Great Service.  My group  had the Seafood chowder, Cubbie Sandwich, and the Chipotle...",hrjCZX-zz5Vsqsm_H0tk5A,Eric M.,5.0
Steel City Sports Bar & Steakhouse,Qio5UtXB6LZ0qO94Kf7kgQ,Wonderful little coffee shop! Stopped by on a rainy day for coffee while in port on a cruise. This location shares space with a creperie/bakery. It was...,E8Xdwabs4SF2R-HIWS7Dag,Maryann K.,5.0
Steel City Sports Bar & Steakhouse,Qio5UtXB6LZ0qO94Kf7kgQ,Hubby and I stopped in this morning after being docked nearby from our cruise ship. Doktor Luke's offered a cozy atmosphere and strong coffee. I ordered the...,AIXFzsxjQTTxZ0AUxvXpxQ,Rachel R.,5.0
Steel City Sports Bar & Steakhouse,Qio5UtXB6LZ0qO94Kf7kgQ,"online it said they accept dogs, they don't, finding parking  was a challenge then they got my order wrong. I couldn't stay so I couldn't correct it. i...",O-XJtN0xCbXWSf6xTjOTaQ,Michelle B.,1.0
Naru Japanese Cuisine,JWyiTWRSrywoL12-IoEcJA,"This is Frankie Macdonald's second favorite place in Sydney.

He doesn't come here as often as he goes to Dooly's. He goes to Dooly's everyday.",Zv1t3ApgtHvRWe3DhFXTTA,John H.,5.0
Naru Japanese Cuisine,JWyiTWRSrywoL12-IoEcJA,This should absolutely be a five star review. So I decided to update it. One of my fave places to eat while home. Their food is always great and the staff...,LVU1Q7iGJqxaYkXDWUpAwA,Amy C.,5.0
Naru Japanese Cuisine,JWyiTWRSrywoL12-IoEcJA,"Ahh the Steel City, truly a Cape Breton legend. Is it a sports bar? A pub? Karaoke heaven? A restaurant? A dance club? A cougar den? Yes to all....",x6eYkB6ljI7c2pEDrN6Icw,Morgan B.,4.0
Napoli Pizzeria,62Jar-uxgj2-qRlDTJhIYA,Randomly chose this place and we were very pleased!  Service was top notch and quality of the food was excellent! On top of it all- the food was ready very...,b0VLinZRvfYQ0PztCFi1QQ,K O.,5.0
Napoli Pizzeria,62Jar-uxgj2-qRlDTJhIYA,This is the only sushi place that is in Sydney (at least on google maps). The food is average but the price is high. The miso soup was $4 but they only gave...,F0QegYBRf7olPotjfcEdxQ,Kassie Z.,3.0
Napoli Pizzeria,62Jar-uxgj2-qRlDTJhIYA,I grew up in Sydney and there was never really a sushi restaurant This is an incredible restaurant The only problem I see for the restaurant is most people...,djn2vslNogyzlow3GNJq5Q,Jeannie S.,5.0
Mian's Restaurant,QjGI_Vt2wlTpsIfu47bslQ,"This place wasn't off to a good start right from the time I entered the foyer. 

After looking at the menu, most pizzerias have their promotions posted...",aqQyyJJXO5h81a-gGt9YEw,Contact M.,3.0
Mian's Restaurant,QjGI_Vt2wlTpsIfu47bslQ,"We got back to Sydney late after having traversed the Skyline Trail 2 1/2 hours away, & decided to grab a pepperoni pizza & eat in our hotel room.  Didn't...",zLagTkjhTASoUSp3cR507A,Bob D.,4.0
Mian's Restaurant,QjGI_Vt2wlTpsIfu47bslQ,Subpar food.. nothing special but not bad by any means. One of the better pizzas around now a days as everybody else is inconsistent. Weird hours at the...,iHYGh4Yhup3V9vZRJM9PWA,John K.,3.0
The Mermaid Kitchen,u9a_auW9Qlwavc-r1cxe7g,"Frankie MacDonald told me this place has the best wings in Sydney, Nova Scotia. 

Frankie comes here every now and then.",Zv1t3ApgtHvRWe3DhFXTTA,John H.,5.0
The Mermaid Kitchen,u9a_auW9Qlwavc-r1cxe7g,"Went for lunch.  They have great lunch specials for $10.  The portion sizes are generous.  We had the wings, nachos, pizza special and salad.  Love all of...",c4htcX3RnaiRmfD9VD1XRg,Jo Ann B.,4.0
The Mermaid Kitchen,u9a_auW9Qlwavc-r1cxe7g,"If you have any sense of self respect never go to this establishment , last time I went here there was three men in the kitchen all without hairnets or...",oihlj0bBudDkhiD-XOyVUg,Brandon F.,1.0
Trio,QVTkvXs41w19J_p1v2ExkQ,"Hey, Yelp, this place is called Selkie's Neighbourhood Diner, & is located on Charlotte Street!  Had two fantastic breakfasts here:  an egg, sausage, cheese...",zLagTkjhTASoUSp3cR507A,Bob D.,5.0
Trio,QVTkvXs41w19J_p1v2ExkQ,"I eat out daily.  Renamed Selkie's.  Love the 3 egg benedict - just like no other: tastefully yum.  I so enjoy egg benedict, one of the best from around the...",frM9y1ZULb2ks5pz5ulx0A,Andre R.,4.0
Trio,QVTkvXs41w19J_p1v2ExkQ,"Great place. So glad we found it.

Feedback - need to update your civic address and name on Yelp",TEvTQ1BOWUcgDdM2_u_5IQ,Christian S.,5.0
7by7 Restaurant,_NFERM6oyv7JVCKmLXtkCA,"A rather weird experience dining here.  The server seemed to cover the entire restaurant & so was a bit overtasked.  Wife enjoyed her steak, though thought...",zLagTkjhTASoUSp3cR507A,Bob D.,2.0
7by7 Restaurant,_NFERM6oyv7JVCKmLXtkCA,"The service was excellent, the atmosphere was wonderful, food was served hot, but I wasn't pleased with my food. I had the seafood risotto which was very,...",mCTZSDsxchMO18UM71TASw,Liz H.,3.0
7by7 Restaurant,_NFERM6oyv7JVCKmLXtkCA,"Great atmosphere, really nice place. They were very busy. Most of the food was quite good.

Not enough staff, they were run off their feet, resulting in hit...",aqQyyJJXO5h81a-gGt9YEw,Contact M.,4.0
The Crown & Moose Pub,npyny0fLEd3eETEs2ssqpw,Nice restaurant. Food was really fresh and delicious. The staff was friendly and responsive. A lot of construction on the way to it but that should end...,dnrSoAVk3PepFI0YETiViQ,Lynn S.,5.0
The Crown & Moose Pub,npyny0fLEd3eETEs2ssqpw,"Wife & I ate here twice during our week-long stay in Sydney.  Subtle, non-glitzy interior & some impressive meals:  bacon-wrapped scallops steamed in a...",zLagTkjhTASoUSp3cR507A,Bob D.,5.0
The Crown & Moose Pub,npyny0fLEd3eETEs2ssqpw,A great dinner off the beaten track in Sydney. Great service and food. We had the arancini and pan seared salmon with pancetta Parmesan risotto as well the...,vWSt6TwyOjrXP70roze2YA,Calvin N.,5.0
Vailly's Dessert House,EbY-jO5nGc6TNRSzgevZfw,"I got some beef and vegetable soup which was very hardy and delicious. 
The hamburger wasn't the biggest but it was pretty good.
The server was very nice...",LYGVdhL8QF_m2Ef3ODk67w,Robert L.,5.0
Vailly's Dessert House,EbY-jO5nGc6TNRSzgevZfw,"Located in the Holiday Inn Sydney Harbor, this was a great snug place to go to for a nightcap.  Extremely friendly bartender, fun talking to her.  Didn't...",zLagTkjhTASoUSp3cR507A,Bob D.,4.0
Vailly's Dessert House,EbY-jO5nGc6TNRSzgevZfw,We left the governors pub because we never got waited on after almost 30 minutes.  Walked over here and had the most wonderful lunch and outstanding...,31CtJ5k-soSShmSr59aOKw,Mark W.,5.0
Lebanese Flower Restaurant,XoUCwVIldvYB2yE0cas5Bg,"Stopped here while on a cruise as the woman of my dreams was craving some bubble tea. Wasn't sure what to think of this hole-in-the-wall place, but now...",XGDuxzqyYj-WrVVPnPJMAw,Tyler W.,5.0
Lebanese Flower Restaurant,XoUCwVIldvYB2yE0cas5Bg,Imagine my surprise to find bubble tea in Cape Breton! Got the original milk tea - nicely flavoured and they give the option of how sweet you want your...,XIln5Y8vcD4EyncDh5Fy3g,Vicky L.,4.0
Lebanese Flower Restaurant,XoUCwVIldvYB2yE0cas5Bg,Best place to try authentic Chinese noodles and soup as well the bubble tea and other Chinese options are also excellent,XXbB-p4P-CI-qtHhARyMWg,Chris C.,5.0
Kay's Kozy Korner Restrnt & Pizza,y0Ns8iSXBV0CgzX_qSvyiA,Friendly service and the food was excellent. I got a falafel wrap and it was super moist and flavorful. Lentil soup was nice and hot for a cool autumn day....,zXYTH3cpAeswOtE7vhYKiA,Megan S.,5.0
Kay's Kozy Korner Restrnt & Pizza,y0Ns8iSXBV0CgzX_qSvyiA,"Portion size was very small for the price charged.   We got their Kibbi and 2 Shawarma sandwiches which we paid over $40 for with tax and tip.
We left...",Sj9m6QkzwF4cjPLcZR0WrA,George's M.,2.0
Kay's Kozy Korner Restrnt & Pizza,y0Ns8iSXBV0CgzX_qSvyiA,We had a wonderful lunch! The Stuffed grape leaves and falafel platter with rice and salad arrived hot and tasty. The owner was very friendly and answered...,CzpltIhKrGNyDgeSu563yQ,Margaret V.,4.0
Flavor On the Water,Lab9bbwhW7LdawFf2kyW2Q,"$12 for a small bag of frozen clams and a potato, what a farce ! The ""clam platter"" leaves a lot to be desired. Ripped off and not going back.",h4tDX7MrkjqAYTs6S2m5PQ,Dog O.,1.0
Flavor On the Water,Lab9bbwhW7LdawFf2kyW2Q,Clean. Friendly. Good food and plenty of it. Reasonably priced. You won't leave hungry.,K5HoyZSuA_QnENA0vwK71A,Richard S.,5.0
Flavor On the Water,Lab9bbwhW7LdawFf2kyW2Q,Great breakfast.  Great service. A bit pricy.  But nothing like eating at a greasy spoon.,eMDIba0IRIHb1FHRRHEyxw,B S.,4.0
Peking Restaurant,EPSgT0oNUid2w97F9UG_uQ,"Flavor on the Water serves good food that matches the view of the Sydney waterfront. The menu has several fresh seafood choices--lobster roll, haddock, fish...",BqJiaaToglftWhqEoJNSXQ,David H.,5.0
Peking Restaurant,EPSgT0oNUid2w97F9UG_uQ,Nice location and great food overlooking Sydney harbour. Was also there for a wedding and was a great experience and venue for a wedding.,IN7Lil3NGMsBSmQlqddVsQ,Gary B.,4.0
Peking Restaurant,EPSgT0oNUid2w97F9UG_uQ,"Lovely restaurant located conveniently in downtown Sydney with one of the most picturesque views in Cape Breton! Amazing food, great customer service and we...",Br1LDpsIvgeFR0fcWbBEAA,Shawna M.,5.0
A Bite of Asia,WXm3t-OPH_h9cRFqoE9w-g,Wow! I can't believe this restaurant isn't packed on Sunday night! The best Chinese Canadian food I've had in a long time. Perfectly cooked broccoli and...,T4y4ar7EYU6fHazBSVJVTw,Jeff L.,5.0
A Bite of Asia,WXm3t-OPH_h9cRFqoE9w-g,"Good bang for my dollar, 
Food was excellent we'll prepared a friendly staff also. Music is a little outdated should be a bit upbeat for the time of day...",7cMaPpAPaoyl1g-wEfpM7g,James Y.,3.0
A Bite of Asia,WXm3t-OPH_h9cRFqoE9w-g,"Worst Chinese restaurant experience ever!

Price: 
Paid $49 bucks for two dishes and a pepsi, no liquor, not a single extra request. I considered it super...",pbNMttbX-Bfb5LAkt2HJEQ,Tingyu L.,1.0
Tony's Pizza & Italian Restaurant,_5ZyrboEvdEyOg2a5cgEpg,Hidden gem with delicious coffee that comes with its own little chocolate! Only a couple gluten free options but this chocolate peanut butter cup (see...,_HedNUwggPJMu77rMMKa_w,Chantal A.,5.0
Tony's Pizza & Italian Restaurant,_5ZyrboEvdEyOg2a5cgEpg,"I never leave poor reviews, but I purchased $100 worth of plants for my large indoor garden. It turns out they were covered in aphids. not only did I have...",hzP7bhrcn7anbcBZQlVfSA,Alexandra A.,1.0
Tony's Pizza & Italian Restaurant,_5ZyrboEvdEyOg2a5cgEpg,"Love this place. It's an another world when you go in. You cam sot and have food, ie tea coffe pastries ir sandwiches. The green hous eis beautiful. Great...",41Yc7zg58cpR4ineXeBn1A,Marjorie M.,5.0
Pho Tau Bay,aUKJV9lm51p3wMUINUd30w,"This is a very cute cafe close to the stadium and near jasper ave and 95st. The ambiance is calm and relaxing and the service is very friendly! 

They have...",jZq51opDMNLWDWmnIOPc0w,Vilma R.,5.0
Pho Tau Bay,aUKJV9lm51p3wMUINUd30w,Great place.   Nice staff and cool vibe.   They don't charge extra for milk alternatives or decaf.  We had the oat mochas and theywere really good.  There...,I1MHrxdr98VXT-Dj-vEXLQ,Ingrid G.,5.0
Pho Tau Bay,aUKJV9lm51p3wMUINUd30w,"Love that everything on the menu is already made and you can see it in the front display. All the salads, sandwiches, desserts are there. 
Tried the royally...",Bfduto0UkwQ6SpzRDfMhnA,Carla C.,5.0
Lee House,RuBWR6CAgVi7iWR8LHUi6A,"Tau Bay has been the best pho restaurant in Edmonton for more than a decade. The quality and portion of the food is unbeatable, especially when considering...",6EHUYIyEb-biAOAGRBqEpg,Andy L.,5.0
Lee House,RuBWR6CAgVi7iWR8LHUi6A,Best hole in the wall pho in Chinatown. You walk out without being weighed down by the taste of sodium in the pho. The tea they offer is distinctly...,bIfGkHOI6CDMk8Mzx_ow5Q,Ying L.,5.0
Lee House,RuBWR6CAgVi7iWR8LHUi6A,"Street parking. 

This place is cash only or e-transfer.

Serve pho only, have desserts and drinks menu as well.

The pho is good.",NlVYaX44rqQlFobex3JJWA,Jenny V.,5.0
Boualouang Laos & Thai Cuisine,3G2oeSrucNDjdjr7eH0cug,The food was amazing and the portions were huge. Lee House has never been a miss for us. We love the pork belly BBQ and the kimchi fried rice every single...,0nK3F_urqqyooKFB2VAcxQ,Eunice T.,5.0
Boualouang Laos & Thai Cuisine,3G2oeSrucNDjdjr7eH0cug,"My visits to Lee House in Chinatown Edmonton have been decent at most. While they provide a selection of Korean dishes that are satisfactory, the pricing...",6EHUYIyEb-biAOAGRBqEpg,Andy L.,3.0
Boualouang Laos & Thai Cuisine,3G2oeSrucNDjdjr7eH0cug,"The menu of Korean food here may have you scratching your head as to what to order, but all you need to remember is get the bibimbap, bulgogi and pot stew...",yQh_tIxwMaZKT59siTr3sg,Aiyie L.,3.0
All Happy Family Restaurant,IuPn2Ifxlo4dFMVAVkBoNQ,"Delicious curry, fast service & quiet setting.

Tried this place after going to Sai Woo Garden for years. Bougalang is one of the best Thai restaurants I've...",J9Cf05G0ccxYMjBdC6s3gQ,Bai Z.,5.0
All Happy Family Restaurant,IuPn2Ifxlo4dFMVAVkBoNQ,"Probably my favourite place  to eat Thai food in Edmonton. Inside is small but quaint. Love the Thai decor. 

Great menu with the typical Thai favourites -...",cCpracQ8PkoW2v92x_aVIA,Jennie L.,5.0
All Happy Family Restaurant,IuPn2Ifxlo4dFMVAVkBoNQ,we love so close to this place and so it makes it super convient to come here on any weekday. The service is outstanding and they never disappoint with the...,agGjjwUkNIV_rYZcfXE_Rg,Danielle F.,4.0
97 Hot Pot,TDce9fSwoN_jZ3nVuDy0iQ,i ordered food for pick up and was being followed and cat called so i quickly ran inside and told the two gentleman working there. They walked me outside...,A5V70IeP6JrcIOXv97B7VQ,Daesha M.,5.0
97 Hot Pot,TDce9fSwoN_jZ3nVuDy0iQ,Been coming here since 2015 at least once a month.  Deep Fried Wontons are my go to apps.  Servers are always friendly and always know my order before I...,1Lg6b2IZ45r5FsgqDRq_Rg,Bruce V.,5.0
97 Hot Pot,TDce9fSwoN_jZ3nVuDy0iQ,"Very good good one of the top 5 Chinese places in the city 
They have a huge menu and it's all very good.",jdBnH1I5ny_7sbs2bx_pZA,Dezmo L.,5.0
Golden Bird Restaurant,RJdJ-q9sZTtH5xdHeUxpTA,Items never came. Ordering process is madness and  items were missing frequently. First round of Sliced meat and vegetables came almost an hour after soup...,Rxmww5nPfQSADXK8B2B7qg,Michelle F.,1.0
Golden Bird Restaurant,RJdJ-q9sZTtH5xdHeUxpTA,"Legacy Post from 2019

97 Hotpot is the most budget-friendly AYCE hotpot restaurant in Edmonton. However, the quality and selection of items is quite subpar...",6EHUYIyEb-biAOAGRBqEpg,Andy L.,3.0
Golden Bird Restaurant,RJdJ-q9sZTtH5xdHeUxpTA,I tried hot pot years ago and this was our first time trying it again! I appreciated how helpful and kind the servers were. Excellent explanations and help...,dHe5ssJT7G1fYsXbkfgyng,Teresa S.,4.0
Van Loc,TTCEDFbfYUec-xObcof88w,"This was not my best experience at the Cafe. It's my first time with a walker.  I placed my order fota soup and a torpedo sandwich.
I paid for it, although...",D7SJPUKFIWIJOR0irTOGAQ,Axcella Z.,4.0
Van Loc,TTCEDFbfYUec-xObcof88w,"Came here on a very bustling Sunday afternoon around lunch  time with my boyfriend. We waited patiently in line beside the dessert display, for someone to...",EcdjtQ3sfpKSp-j4LM3aPw,Vicki M.,2.0
Van Loc,TTCEDFbfYUec-xObcof88w,"We go there for the deli meat and cheeses, for the  pasta, the imported goods, the frozen section, the variety of coffee and tea, for the lunch/ snack or...",rUtwr-5PiIMehGoZ32ZG0g,Maya D.,5.0
Hoa An Restaurant,LhjabC3yNVMBD9ENyXkB6A,"Asian Express Downtown has significantly improved its ventilation over the years, enhancing the dining experience. They have decent quality and selection of...",6EHUYIyEb-biAOAGRBqEpg,Andy L.,4.0
Hoa An Restaurant,LhjabC3yNVMBD9ENyXkB6A,"Over the years, me and my friends have went there a few times now for their lunch special everytime when we visit downtown. Their lunch special allows...",p23Tdx8sZno0W2EJ3vGfKw,Camila H.,5.0
Hoa An Restaurant,LhjabC3yNVMBD9ENyXkB6A,"Ventured out in the cold today with a friend to try out Asian Express Hotpot for the first time during YEG's Chinatown Week!

After reading fellow Yelpers...",lAW03ccfMEuRZiDqvVgc0w,Kristin K.,4.0
Italian Bakery,b9HRLKTN-SEF5EOmkU-IoA,Best Pho in Edmonton hands down. The broth and quality is unbeatable. Bun Bo hue and Thai soup with shrimp are next level - as good or better than in LA...,flX49nasoHP88rFeX5BkSg,Dee D.,5.0
Italian Bakery,b9HRLKTN-SEF5EOmkU-IoA,"Located in chinatown among other vietnamese restaurants, this place has been around for more than 20 years.  It is run by the same owners and the decor has...",_ufG-6QfPQyOg8wrH-6e2Q,Lisa C.,5.0
Italian Bakery,b9HRLKTN-SEF5EOmkU-IoA,"With all of the restaurants lining Chinatown serving Vietnamese and Chinese dishes, sometimes meal choices can get pretty predictable.  On the other hand,...",r3QexFIhBXBT99canAgVEg,Paula K.,5.0
